Frequency (Hz),Trace 3 (?),Phase (deg),Trace 4 (?),Phase (deg)
141.6015625,0.002808260835287283,157.66691331794655,0.0003748380786884744,97.78597966588407
146.484375,0.0021944587788566674,130.75401942467872,0.00046145860876889726,72.56943693623506
151.3671875,0.0009514565861893561,16.949144582862893,0.0002952643420943113,171.13620539189736
156.25,0.00015340421791168267,170.1859620694528,0.0001961107559582153,59.87755380165566
161.1328125,7.50942067169596e-05,1.132288774645669,0.00040382688602671866,148.6258001998752
166.015625,0.0008909948744106345,117.85061311395216,0.0005602924809799629,144.32220955913417
170.8984375,0.0011436216429856134,174.9518708803103,0.00044811500415154875,24.3918103692419
175.78125,0.0011012473359176722,78.70033437373223,0.00029842994924983706,95.79063104826966
180.6640625,0.0008748989062622004,46.13522200907157,0.0004268238717362614,72.40482214919655
185.546875,0.0005063485784455963,136.72398452037825,0.00021186202638056377,20.857302518390615
190.4296875,0.0006275880296038171,52.88719873240572,0.00036620708732308964,122.1039381098734
195.3125,0.00025894007977310054,86.28010569068324,0.0006356215532370954,40.68145088741885
200.1953125,0.0005971974768020977,37.90191794075233,0.000472448401798355,115.20915737965346
205.078125,0.0007039297621906376,161.7929034194355,0.0010320589132791684,118.47312214878401
209.9609375,0.00034424972418925634,151.90897242152704,0.0004080922305253654,17.094123400586994
214.84375,0.0002762508644230206,125.33799849706102,0.0002093058826348828,141.85268292125158
219.7265625,0.0006902206386841622,156.1705047791751,0.0004555048556326894,48.50943631514327
224.609375,0.0016094764464035518,168.993708810907,0.0002821734136761921,98.46496194641762
229.4921875,0.000756850080178091,21.601286648243242,0.0007652439662264411,20.361496375497342
234.375,0.001293522317169075,137.09070093509573,0.0007457785789155092,97.89985065946983
239.2578125,0.0011111876892808297,27.81408608322575,0.0010024543795384305,27.44502678262555
244.140625,0.001754797424008991,110.86329376084501,0.0006139042194227586,64.09206526696723
249.0234375,0.0004630138057482132,127.77914994087647,0.0006234700287490242,88.66497840516837
253.90625,0.0017280404982002438,102.17815916007073,0.0007588938146241411,94.91443085670493
258.7890625,0.0013536429739655258,24.8869637139617,0.00041787305786448954,95.02324098062738
263.671875,0.002901403796355734,17.93013915077419,0.000608257370025143,111.03874127898563
268.5546875,0.0009260785467307171,77.80096307719117,0.0005894371381098616,81.24719400871027
273.4375,0.0012507402671994104,109.79651288212703,0.00044380042478293295,157.07049126464273
278.3203125,0.0005414524790210296,82.03722637158558,0.0006135295555026415,87.82334057430813
283.203125,0.0008097875970498088,40.76914314639866,0.0006199284038416106,55.02233711843333
288.0859375,0.0016747836027467824,94.60018729060295,0.0006718139576550059,136.8220381929335
292.96875,0.0006865340013536798,146.52881129362657,0.0011491556607702439,157.08291025856624
297.8515625,0.0013712228448522804,89.34858165381046,0.0007006544868746154,7.218008910276729
302.734375,0.0007174275040064729,171.86699540952665,0.0008188200441361132,128.56130254921786
307.6171875,0.0005886161812545879,78.97232454504159,0.00022612901789673638,151.14905628650646
312.5,0.0013333904569597897,15.911936856623651,9.594414853895243e-05,63.04840650161948
317.3828125,0.0007146246605143048,108.36027849886948,0.0002573448927922989,161.4334420498649
322.265625,0.002007696466270779,159.69479332427852,0.001017779525549736,55.29585407984231
327.1484375,0.003947423085281163,158.17474130395266,0.0006495010095804767,97.88750571048159
332.03125,0.0022439019463417996,155.82901509718724,0.00014218239724158503,56.90488786005438
336.9140625,0.000540527238043571,58.97565505141849,0.0008557665872426279,143.40882587742948
341.796875,0.0009925265992961733,178.82462323742718,0.0011484828168939402,95.54146574475536
346.6796875,0.0022542361680906856,134.78666829256443,0.0010405998586753345,122.0834275495032
351.5625,0.0013049526668949486,3.7484204439818214,0.0009254209311462915,78.66881397078618
356.4453125,0.0005906292260949516,59.76153732064251,0.001505955191465189,89.54353052517524
361.328125,0.00082245106934874,52.65376198081828,0.0013670468753278241,38.09545975153465
366.2109375,0.0012522148563555843,71.38501936056066,0.0007662194917718493,72.4473476549861
371.09375,0.0006420120759913133,47.74916567729358,0.0009829526805094297,28.27872170745717
375.9765625,0.0011445810718029165,165.9357672580778,0.0007755465106494363,75.13264206851132
380.859375,0.00021641677536516022,93.97996638677854,0.0007236608892026067,58.074997167533056
385.7421875,0.00028179524398121804,47.191347433979935,0.00121712384729008,100.90967927959606
390.625,0.0006572127215624361,131.74825823850168,0.0004003787379951911,25.1241766018736
395.5078125,0.000669345682025836,18.267082208222007,0.0012197567573716704,58.29113765795736
400.390625,0.0006204491583184349,38.040837878466284,0.00030340284384774687,123.50530554589928
405.2734375,0.00021661169015017832,36.56569625994529,0.000669266846116303,130.92858554605237
410.15625,0.0005620731612347146,18.499263668203735,0.0008964561527882806,64.94036823953638
415.0390625,6.779376009645861e-05,43.42155528177917,0.00039821544434706765,96.33609329896818
419.921875,0.0006825140578871574,142.70618288592766,0.000493395100357355,40.72930766913662
424.8046875,0.0002571782474603369,50.129907376691875,0.00031077988989731384,95.67475088543534
429.6875,0.0002737510487064759,40.724665071164644,0.0006462624967605436,171.35348746299607
434.5703125,0.0002823226052793591,135.18298679698998,0.000890411551022781,25.171476378131043
439.453125,0.0002949276160059712,16.641335800129212,0.0005161551803030826,139.7126358270931
444.3359375,0.00011173992085914333,15.052583788848864,0.0007152150657727581,40.242320804992616
449.21875,0.00022252993877675334,57.03771892720659,0.00028683623846492554,176.1597766157375
454.1015625,0.00019540668191213477,9.491683494409754,0.0006375413973743548,5.515776813457316
458.984375,0.00012197801963363786,65.63378467859893,0.0009554198277435788,72.1262666305903
463.8671875,0.00021974865684842087,73.41215183779518,0.0005600557385679067,174.66839035819797
468.75,0.00013407121811223236,107.85430647913687,0.0006480368382352589,68.55813147150207
473.6328125,9.938934859166562e-05,169.92650829064593,0.00040861093693854775,163.24962732311147
478.515625,0.0001620978267213948,168.8203244897751,0.0006922172053117479,59.32872922298572
483.3984375,0.00012930801892097052,108.61682406171096,0.000594046762011519,164.4615223383362
488.28125,0.0002946240424720797,10.156479559918006,0.0008236964709867246,101.74725677616708
493.1640625,0.00019219360046460188,91.07084405256957,0.00018353794848588977,21.747276687895596
498.046875,0.0002974031242705906,141.53662100690934,0.0004149059426774132,165.51780011280226
502.9296875,0.0002634453859297232,6.100316695280116,0.00014135598807255622,53.780042832894296
507.8125,7.328042317376727e-05,160.71119079337205,0.0005084374993385529,109.15217558863715
512.6953125,0.00024339422765838248,97.12466822175034,0.0006691225575486359,99.84257366848146
517.578125,0.00015557423106840758,55.53391247421482,0.001169686942490492,97.34833949453106
522.4609375,6.047722245214684e-05,17.00188374817479,0.0011094826922039825,8.506888668454293
527.34375,0.00017252471612930873,68.3744568523064,0.0006841507587496349,90.19893930548578
532.2265625,7.688221901585859e-05,103.55811852328186,0.0007581852321451566,46.4972891276826
537.109375,0.00017661072563763944,148.35131895568864,0.0004131548961898891,158.58766394410426
541.9921875,9.912463143319437e-05,90.30313654829747,0.00017181052737230647,133.84497175716314
546.875,0.000152041786065461,46.86794412507167,0.00024302906508454468,136.3020903595485
551.7578125,1.9784514009733406e-05,149.19493065543077,0.0006261108478990466,50.11603409971641
556.640625,0.0002263732872981108,43.390965140706165,0.00023710862160927816,50.19141526138222
561.5234375,0.00035258175834241526,36.83371147209891,0.0002731980689926445,20.801215212090877
566.40625,0.0003161134570683991,12.407057741929146,0.00027476257638507943,61.9074954827242
571.2890625,0.00023721122258265237,167.2906541939132,0.0004547943013611105,20.681928499192924
576.171875,0.0003091471375618361,99.45357538185793,0.0003490473968711033,139.34671398812904
581.0546875,0.00020854652812227095,115.2538373294014,0.00043417966885305473,42.27043237829939
585.9375,0.00017678691732715026,174.3526526161782,0.00041995398657162597,3.7359362618855263
590.8203125,0.00019151613755774756,174.17681099961834,0.0005289922518069392,93.6732731561875
595.703125,2.929553415629574e-05,101.05640615914302,3.968380041338204e-05,164.3730198833324
600.5859375,0.00013050938317623627,120.20684211963643,0.00026526771959261127,88.41601121761022
605.46875,0.00022645573166978867,90.32118444907279,0.0003366618709290393,1.2358854312846228
610.3515625,0.00023206193658666512,12.33685468126594,0.00026687861902086215,146.16643517567363
615.234375,0.00027251550447545856,54.9141496091807,0.0003523383229277008,6.482659992884654
620.1171875,0.00026538417837529947,40.04458411433386,0.0004500173658775276,104.54063703077757
625,0.0002441606218116435,82.21885045037507,0.0005982765390838672,24.54919975029023
629.8828125,5.2915081389073755e-05,107.50805835005855,0.000559305937646636,7.494320384758544
634.765625,0.00020729440500175944,37.120759065311674,2.565951902270232e-05,119.42970417028017
639.6484375,0.000248314187683211,106.52757218083377,0.000965386182774231,160.53047992841422
644.53125,0.0002821041234456661,44.533272317113045,0.0011476010303219319,125.20121557896648
649.4140625,0.0004579962624474599,153.8616339523476,0.000774468740043648,91.34971509006651
654.296875,0.00024824671233873973,120.72966100219018,0.00023752988747427958,55.20867876970599
659.1796875,0.00012040522152314707,178.17207124630445,0.0009120574250721261,17.68784950142835
664.0625,0.00039403160343755143,131.03469571578052,0.0011717033258076214,150.96055016632855
668.9453125,0.00011416557056836254,67.49326036902997,0.001141620902005529,15.130645779017412
673.828125,0.0003234666567101823,146.21740950503786,0.00024541104579722556,129.73064427948736
678.7109375,0.0009184944835965442,124.36567238977109,0.00015649419228299876,37.749876361069326
683.59375,0.0003454664806881943,112.49035182316705,0.0011957711563936814,53.35499656321211
688.4765625,0.0004932422976089616,97.44319322702039,0.00032694385856212054,30.2983746638642
693.359375,0.0006499259876187967,138.51663141092166,0.0010110606939645744,102.1732286075305
698.2421875,0.0008349859949603105,136.5533615524219,0.0009056892262468629,46.31759241845206
703.125,0.0013609861383010436,96.96700075104998,0.0003819923075471633,129.56018564888552
708.0078125,0.0007658248288298962,96.567895172329,0.0009039776985307425,87.5810022965805
712.890625,0.0007043898315664319,19.63245489025383,0.00016495756335816955,107.47249546632547
717.7734375,0.0003276154038839351,83.52297104515989,0.000651526357654237,58.19165775664567
722.65625,9.2936869385495e-05,87.97338545655505,0.0001975681711281986,100.36396700680235
727.5390625,0.0003248806567645976,41.156472781916776,0.00021407892388553113,26.531394569058246
732.421875,0.0002515247509053363,17.6993468340553,0.0006704383581821808,65.4254319800773
737.3046875,0.0002874354418671919,2.1514376692049915,0.00023962244103123805,134.2395077373471
742.1875,0.00011249210304927278,72.32901228996862,0.00043222149949838546,54.338724701188
747.0703125,1.8511038218715498e-05,124.97030317320147,0.00020007237357617296,101.40581182116507
751.953125,0.00012656275669975037,80.16653935395036,0.0003915780757622559,92.29360722258093
756.8359375,0.000163673597147254,15.085566627122462,0.00019655413961628957,150.38292901478118
761.71875,0.00016491011860951738,99.13054513067331,0.0004949594454687023,95.6960226813987
766.6015625,6.58861789338929e-05,17.87876830815964,0.00034642738609655177,67.7129206996868
771.484375,8.20079786897344e-05,21.410213249039614,0.00014559948865906612,117.81540944428524
776.3671875,5.4583458490385695e-05,129.45229484998248,0.00047893844826374913,108.47583330326461
781.25,3.525406998285184e-05,108.19924052161919,6.43305131971074e-05,121.35474167429331
786.1328125,8.330000550690397e-05,151.43972373557406,0.0002760087584740922,66.78529655134065
791.015625,6.136093325902786e-05,144.57822038414898,0.00035405255566800346,175.7000059528362
795.8984375,0.0001015383853533244,161.78150024434603,0.0006612088587703763,134.0659729355523
800.78125,0.00013439017458619762,171.65623526788292,0.0004948815227498025,103.99470609740641
805.6640625,0.00012707799008903812,120.29166371974188,0.0003071272031731008,129.59401376798192
810.546875,8.995927721255404e-05,45.53234488559688,0.0009317811489044757,130.90503997097184
815.4296875,0.00012419052241146791,158.98537363803462,0.0008004695231319108,98.82251719519743
820.3125,7.618429540220004e-05,126.69303783035866,0.0005823159839421054,112.00993754446829
825.1953125,0.00043279367306572463,109.87946462971283,0.00047143922819751724,149.41819095103023
830.078125,0.0004726898961004245,38.73650812429039,0.0005533611347466877,87.45700784739392
834.9609375,0.00029314499532292327,105.44665118353083,0.00023274909832894094,138.59396060521576
839.84375,0.0010538140037521515,9.890493402963338,0.0002657344345179034,92.2037241831213
844.7265625,0.0006506395899472349,132.66972113849118,0.0008838712787465359,160.0745869128856
849.609375,0.00048295033883321496,79.58804882111602,0.0004097723301277296,49.09352899053619
854.4921875,0.0004744219763725558,58.789189472876735,0.00012800581058047982,177.33031265433712
859.375,0.0004952386396556237,164.4927930318106,0.0005609912145305674,166.49468685845977
864.2578125,0.000404213920666126,46.02478970762636,0.00047266524135176435,156.79318393045997
869.140625,0.0001371727185328743,47.33211618659452,0.0003262382438188267,167.85201184684357
874.0234375,0.00015664194729452096,16.170196852046132,0.0007143757333091608,33.96907839178461
878.90625,7.580021967393703e-05,21.617149109281407,0.0003599320480874013,108.79734299471764
883.7890625,0.00039861620834673555,79.07188180903678,0.00037254123515640763,89.91108764619862
888.671875,9.065979638824824e-05,112.16320536756234,0.0003676362323097262,60.14537412594925
893.5546875,1.4915493228873385e-05,35.454690079436595,0.00027185411198761116,103.68254227505206
898.4375,8.931451217860555e-05,157.09637882209032,7.01863652829564e-05,140.8076948452731
903.3203125,0.0001226256844855224,42.78169435568102,0.00023523431239843217,151.57817529238346
908.203125,0.00021730374520264334,52.08327405200964,0.00014090960213329913,42.704694279250106
913.0859375,0.00019108420772496118,41.01436711279438,8.363660628001757e-05,104.25377425048647
917.96875,9.738575810620275e-05,95.86132548788639,0.00034039573836077515,73.7656114149826
922.8515625,0.00013110629825261334,42.26513040159172,0.00015642020402447637,1.6122702355464045
927.734375,1.8786607691892774e-05,44.986326022891994,0.00024077184981402707,53.81613784265331
932.6171875,5.865845448177985e-05,178.97794389554184,0.0001498931290031658,115.30011673161798
937.5,5.086368185574582e-05,156.40631498940144,0.0002477007323763229,70.4007313784915
942.3828125,0.00011700088629955828,35.56820767052105,0.00025203590607725745,128.63647124167665
947.265625,4.0049547967707345e-05,58.32622187894018,8.565401491080088e-05,151.57015238929358
952.1484375,8.575221812364129e-05,142.6529835143862,0.00030577773497973855,90.29610223276153
957.03125,0.00020543238340844754,16.74567601321027,0.00020371027347042094,81.73698332825406
961.9140625,3.2629640920404974e-05,132.88449763308986,7.989595618486284e-05,34.41378636281153
966.796875,3.539744094979665e-05,60.5506829965827,0.0001477847319270039,60.63304405484713
971.6796875,4.037235821981842e-05,6.2214717484399165,0.0004103755798254517,79.81768609774419
976.5625,0.0002179124277821298,102.08508039220817,0.00013949587451282606,168.94898640203414
981.4453125,0.0003013444519604964,170.65313812205477,0.0002841836201799851,75.45981406057201
986.328125,0.00048677483544187143,162.5859640674839,0.00015560168250589645,118.70432679382526
991.2109375,0.00025014614106644,122.11539004287464,0.0001430011512535433,71.91004103914105
996.09375,0.00046861314402264027,76.91834835134293,0.00027643689641677075,20.443910262219624
1000.9765625,0.00018364016225858452,31.546286270183685,0.00017018502492801194,164.21686866606927
1005.859375,8.780126447534784e-05,72.50953768512413,0.0001756113322540708,154.3846191837564
1010.7421875,0.0002153253205540401,168.4803082857642,0.0001633551885437593,35.24820975662242
1015.625,0.00022370435418797127,112.42903324207838,0.000321156267492433,25.01998183217925
1020.5078125,6.532655487261036e-05,70.437534620109,0.00014340424175673204,141.41527647234395
1025.390625,0.0001595851574489799,32.51775191693471,0.0002603313969484825,111.69373202501203
1030.2734375,0.00021197848511323898,124.07328667266519,8.372067651479083e-06,144.06439724770547
1035.15625,0.000672296011073123,0.23855485536533852,6.990565215295194e-05,110.86170966835046
1040.0390625,0.00028450426621949636,52.97458986246427,5.435337382481571e-05,22.467601476143418
1044.921875,0.00029008905006796957,175.14642875108086,3.03725307602235e-05,105.86945523062275
1049.8046875,4.3570405973522585e-05,106.08955149610063,0.00027112270432701506,50.05719063085819
1054.6875,0.00010697546503558962,157.41078501505928,0.00019696775072056992,36.97459799997708
1059.5703125,0.00017242090332067478,137.38922702648983,0.00012998330971380695,28.08302878966633
1064.453125,0.00019501198135111136,59.644524888504556,0.00013575642532967256,50.93229070254255
1069.3359375,0.0002483782815191473,82.77675954778272,0.00014215595381835206,80.0615665918026
1074.21875,0.00013601343181470036,78.00270050916077,0.000162768640939691,68.90282496472969
1079.1015625,4.7468226774969314e-05,18.48459531443055,8.202774404607797e-05,166.20107829950592
1083.984375,0.00016079234635263547,135.0756829010013,0.0002543039805926744,157.9330130918285
1088.8671875,0.00027959477812503617,21.397299143222572,8.425712085354465e-05,97.09434322477357
1093.75,0.00020936312198718978,25.706100323958125,0.0001747428048026267,149.27813870690875
1098.6328125,0.00013801056840301594,30.53580579278189,0.00011163982285840455,25.795581020181565
1103.515625,0.0001829100879909485,75.8075322679082,0.00010981191797188833,160.4137911372081
1108.3984375,0.00010756253570007532,106.96973639822676,0.00016908736656544665,140.36955353676154
1113.28125,0.0001756941264410469,80.29409244515242,0.00022488021826583743,44.04785065683023
1118.1640625,0.00030810853742787024,118.99557823980552,0.0001756274389820965,16.015238868151556
1123.046875,0.0005063060720369982,73.73801509804103,0.00030484771808185734,166.26495825746443
1127.9296875,0.00046908926146624813,20.597843235084813,0.0003014012617531286,13.492955771990442
1132.8125,0.00026554948603630833,19.56695845272514,0.0001872977362586399,150.71021684537084
1137.6953125,6.217648400997325e-05,173.8097689009606,0.0002536787643595007,174.3280705488045
1142.578125,0.00046602452036684444,99.82928798593699,0.0002870595378814318,40.22650552902244
1147.4609375,0.0010487270557543655,36.3043327336689,0.00014325847040521253,107.29042073138186
1152.34375,0.0006687074551398885,146.18478187171786,0.00012154505395076572,43.60257147724673
1157.2265625,0.0004971846599822544,93.68018717701388,0.000370948731536682,99.50197404947639
1162.109375,0.00015479132673136935,26.59811258351409,0.00029468827482742637,125.16819101562628
1166.9921875,0.00022090018204073354,89.89995535099366,0.0005710183198890837,161.86357888050395
1171.875,0.0001549567810414642,158.68059586556348,0.0001958642079001144,3.4610531344146738
1176.7578125,7.205177781572537e-05,96.04467480062026,0.000477841143627272,99.87944779862472
1181.640625,0.00011873510909031162,138.21220348941776,0.0004532311179884214,15.76279356184347
1186.5234375,8.814338063062889e-05,12.529170966524447,0.0002976387121258228,4.146749730207183
1191.40625,4.95926733165726e-05,166.5383564226198,0.00018629334184488327,54.62681749871866
1196.2890625,8.804369837450465e-05,62.39554403487193,0.0004893529632578289,137.88347250471742
1201.171875,0.00011141534660298888,52.655833602540575,0.0007120905094977041,138.01290680163066
1206.0546875,5.1400493701066346e-05,169.10972144158134,0.0005470468794939878,150.56736496284807
1210.9375,5.383567197476532e-05,176.6479703397187,0.00039924342786838506,167.97009279781346
1215.8203125,0.0001118324332412722,147.64359067453333,0.000598071933912427,121.75769692573897
1220.703125,3.541591634941644e-05,152.5814312242713,0.00024149262354579017,157.20448091582742
1225.5859375,2.366036289422699e-05,77.4583824589478,0.0008962272464654987,3.213133727984999
1230.46875,7.930726133190847e-05,18.627610028309967,0.0005126112335039289,32.286683132438974
1235.3515625,6.315252659679167e-05,100.55138234547006,0.0004985393898618554,1.7590739945110445
1240.234375,0.0001276764572855365,24.624892592449683,0.0005776758330610581,139.45895787860692
1245.1171875,0.00015034563548170583,112.28192965996908,0.0003269398078321223,132.0798923537876
1250,0.00023312943304660533,36.56769115018706,0.000801977263811151,25.36486589366816
1254.8828125,0.00013934212613320686,0.905795223161024,0.0008185804470941703,154.5000256578184
1259.765625,0.00020047676847702653,174.2348550428242,0.0010167041588844531,166.12026165087607
1264.6484375,0.0002943565331240391,125.58716868981165,0.0007127776893947336,33.346381574969534
1269.53125,9.075491107483098e-05,83.2922175282553,0.00031313104990792596,16.655900981486564
1274.4140625,0.00022699119832279244,21.453646377788466,0.0009031203796438861,30.430823362587248
1279.296875,2.575345058863537e-05,81.65631497255124,0.0006560059517854743,37.66080051849628
1284.1796875,0.00018941422907534674,179.3989623924175,0.0006008583674128349,143.803779648577
1289.0625,8.44068708524292e-05,80.89024422230555,0.0016024210263588445,65.17549567186359
1293.9453125,4.207127080120837e-05,7.242969239178164,0.00013889596284757363,53.6001266601169
1298.828125,6.261280632491914e-05,36.651974472482955,0.00047217766562360046,54.496029867684264
1303.7109375,4.6240560054493603e-05,142.96479349394318,0.0002277858933946013,109.56830476767779
1308.59375,7.192215562410256e-05,10.598376232158854,0.0012974474260963973,12.541100391097343
1313.4765625,4.103752361469781e-05,102.93491223805405,0.0005315603846805436,174.25512126887426
1318.359375,3.403265966056015e-05,98.73550242951235,0.0008583652042192297,1.938079710245639
1323.2421875,8.308821756782224e-05,148.76240994420547,0.0012056257155464334,131.55592098413652
1328.125,0.00013342701057041228,157.68257254934045,0.00049922822599916,128.87641354335162
1333.0078125,7.44193488284752e-05,135.50990070105863,0.0007690614213083705,155.73154757229074
1337.890625,1.3572799734434061e-05,152.63634893362055,0.0010824272301227919,17.167452195106243
1342.7734375,8.239154216238362e-05,67.19463503058563,0.0008666756499973338,146.01846480470553
1347.65625,0.00012683683658719548,48.032144469979954,0.000755905006681247,93.11487632661786
1352.5390625,7.78518342714489e-05,89.1191937066691,0.0003606730955311818,32.817094476481316
1357.421875,0.00012579965555720946,15.961883336939136,0.0009617237810297393,90.93263983095379
1362.3046875,3.194722085828912e-05,159.7051981296332,0.0009389777263505554,66.51946071223179
1367.1875,8.087101689340003e-05,159.85635738715044,0.0006746857047062089,16.87594048666705
1372.0703125,7.74887544460269e-05,58.56564709896133,0.0007785775415783917,110.1790918396982
1376.953125,2.782721866907086e-05,17.01344938718239,0.0003169566019293972,36.69191168603691
1381.8359375,0.00010957913830659924,23.57474378322682,0.00048254841811622856,89.06427241920211
1386.71875,2.7492207562878533e-05,147.09159307816319,0.0007617277424516832,63.2083050690114
1391.6015625,7.22208751611692e-05,101.85411350462022,0.0001833731555716863,132.0217890079484
1396.484375,2.761454117815328e-05,63.812047974429596,0.0007271122152964267,52.98443279401329
1401.3671875,1.7609216538144373e-05,99.49442720011521,0.0002406400283934865,141.59098820876142
1406.25,0.0001102851503129125,38.98780899530172,0.00012865651307661103,123.1552940122978
1411.1328125,0.00018233361551340258,110.28866380843735,0.00010527831896716878,78.71471595416934
1416.015625,7.39016163036055e-05,35.78115947230241,0.000348583937212572,151.14699978566406
1420.8984375,0.00019586799006042252,123.38460498907833,0.00040673851984694714,139.65209965129986
1425.78125,7.356148663457133e-05,71.61521018050216,0.00012156272222327543,137.27866609591314
1430.6640625,7.066567597995349e-05,37.06443347571305,0.00011635029070127625,6.985107640566627
1435.546875,9.510308946294698e-05,83.05678321960832,0.00030706329473974725,47.48332938185394
1440.4296875,5.998117308626123e-05,41.989593073800165,0.00031204799634063925,85.77651897808302
1445.3125,0.00014033485632144275,78.83427214389012,0.0003950338618148806,149.29350492688943
1450.1953125,0.00012061353886050052,83.95925519359135,0.0002485148650936711,66.43585208214814
1455.078125,3.9186866450295504e-05,125.24423091580525,0.00013567046612482868,25.74885455616853
1459.9609375,8.898487856245669e-05,60.216036272264205,6.320976850182649e-05,81.97238337995623
1464.84375,0.00011678795673494797,74.81014774009196,0.00021969599674441485,156.78751941507508
1469.7265625,2.7619698868011714e-05,178.09806887605615,0.00022053365550213553,78.42969735618918
1474.609375,6.770197356976262e-05,142.47208736436517,0.00031218042631324253,41.16342385252029
1479.4921875,6.710953672537523e-05,18.929909660200167,0.0002790109103507501,109.4018237954742
1484.375,5.553335828025801e-05,20.510541871763856,0.00015703376644737144,104.18016413860927
1489.2578125,6.416588603579364e-05,5.43310219451829,0.00019306805216113735,6.23091645905404
1494.140625,0.00011244875430650207,172.97162085068075,0.0003103162350070372,179.08416283912553
1499.0234375,4.969528715709544e-05,128.23517996773327,0.0002562466339650907,145.24738743459358
1503.90625,6.795570792728526e-05,155.73873352572434,0.0001997831208258877,30.97404810505696
1508.7890625,0.00019360821394123943,12.166942081376469,0.0003260550685965987,67.30678351843268
1513.671875,0.0001516541945482834,25.343675362277825,0.00023038406686669825,15.995281935865915
1518.5546875,9.21853201894412e-05,176.0652348402312,0.0002294524083537919,124.08098714574993
1523.4375,4.267102302072519e-05,84.5686916834342,8.505173672898646e-05,61.0753193286551
1528.3203125,9.760164981897527e-05,77.52125075964169,8.480226664355625e-05,173.0237980769874
1533.203125,0.0001667106208272657,69.44344807819913,0.00026640041144282715,10.169997833882475
1538.0859375,4.0759918068568955e-05,112.72640659895131,4.882190668751072e-05,119.89181912451185
1542.96875,0.00020866917257660684,35.204510183661505,2.9775128155028045e-05,61.689830704027194
1547.8515625,0.00020166795273706805,26.939970259964475,0.000253009432066821,86.11319592074183
1552.734375,0.00012152793427692379,113.52853535387715,0.00021919594818506973,37.678652309795126
1557.6171875,0.00028982927313786575,11.617984702394825,0.00023512742037560134,100.57660355302215
1562.5,0.00021041721971780416,92.61853820845657,0.00023461547680114555,109.22146963356218
1567.3828125,0.00016572302300144412,165.43220192842534,0.00013439139255175383,76.9057812112907
1572.265625,0.00012625634898020294,167.40211317921737,0.0002468174338413972,24.386544568552424
1577.1484375,0.00019210515302003567,148.07471102781838,0.00019374057552666823,167.25464393400506
1582.03125,0.0002465414756875054,102.38419704291412,6.522614883624617e-05,1.7223904475989347
1586.9140625,9.463346184225683e-05,74.72614738054747,4.5562599761950616e-05,55.76166463221102
1591.796875,0.00026775779263033965,112.11593532190388,0.0001708679240862072,112.68757213337297
1596.6796875,0.0001915500483565108,52.60504945050436,0.00011691867785647122,27.811244913852484
1601.5625,0.00019587860053227394,10.962886726164466,0.00010910226447913854,125.93275764179761
1606.4453125,0.00024458899195538373,0.3143372385437195,0.0001309436478943443,124.90974087417679
